"Date","Symbol","Security Name","Client Name","Buy / Sell","Quantity Traded ","Trade Price / Wght. Avg. Price","Remarks"
"16-Feb-2017","FINCABLES","Finolex Cables Ltd","SBI MUTUAL FUND","BUY","9,35,000","437.00","-"
"20-Feb-2017","UMANGDAIRY","Umang Dairies Limited","ACCURATE FINMAN SERVICES LTD","SELL","10,50,000","74.25","-"
"20-Feb-2017","UMANGDAIRY","Umang Dairies Limited","BENGAL &amp; ASSAM CO. LTD.","BUY","10,50,000","74.25","-"
"23-Feb-2017","GREENLAM","Greenlam Industries Ltd.","AKASH BHANSHALI","BUY","1,00,000","650.00","-"
"23-Feb-2017","GREENLAM","Greenlam Industries Ltd.","SAURABH MITTAL","SELL","1,00,000","650.00","-"
"23-Feb-2017","GVKPIL","GVK Power &amp; Infrastructur","G V KRISHNA REDDY","SELL","104,33,333","6.60","-"
"23-Feb-2017","GVKPIL","GVK Power &amp; Infrastructur","G V SANJAY REDDY","SELL","187,80,000","6.60","-"
"23-Feb-2017","GVKPIL","GVK Power &amp; Infrastructur","KRISHNARAM BHUPAL","SELL","125,20,000","6.60","-"
"23-Feb-2017","GVKPIL","GVK Power &amp; Infrastructur","VERTEX PROJECTS LLP","BUY","417,33,333","6.60","-"
"28-Feb-2017","MANAPPURAM","Manappuram Finance Ltd","BARCLAYS MERCHANT BANK (SINGAPORE) LIMITED","BUY","317,44,389","97.30","-"
"28-Feb-2017","MANAPPURAM","Manappuram Finance Ltd","BARING INDIA PRIVATE EQUITY FUND III LISTED INVESTMENTS LTD","SELL","317,44,389","97.30","-"
"28-Feb-2017","SHILPAMED","Shilpa Medicare Ltd","BARCLAYS MERCHANT BANK (SINGAPORE) LIMITED","BUY","16,13,450","651.00","-"
"28-Feb-2017","SHILPAMED","Shilpa Medicare Ltd","CLSA GLOBAL MARKETS PTE LTD","SELL","16,13,450","651.00","-"
"03-Mar-2017","AUROPHARMA","Aurobindo Pharma Ltd.","RAJESWARI KAMBAM","BUY","2,00,000","672.00","-"
"03-Mar-2017","AUROPHARMA","Aurobindo Pharma Ltd.","SIVAKUMARAN  MEENAKSHI","SELL","2,00,000","672.00","-"
"08-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","KEDAR S. MANKEKAR","BUY","1,50,000","825.00","-"
"08-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","MANKEKAR LAXMI SHIVANAND","BUY","3,58,820","825.00","-"
"08-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","OM KEDAR INVESTMENTS","SELL","5,08,820","825.00","-"
"09-Mar-2017","GOKULAGRO","Gokul Agro Resources Ltd","MEHRANGARH FINANCIAL ADVISORS PRIVATE LIMITED","SELL","22,75,076","33.00","-"
"09-Mar-2017","GOKULAGRO","Gokul Agro Resources Ltd","PRAKHAR ADVISORS  &amp; TRADERS PRIVATE LIMITED","SELL","5,00,000","33.00","-"
"09-Mar-2017","GOKULAGRO","Gokul Agro Resources Ltd","RATHI GLOBAL FINANCE PVT.LTD","BUY","27,75,076","33.00","-"
"09-Mar-2017","JMFINANCIL","JM Financial Limited","MANKEKAR LAXMI SHIVANAND","BUY","23,00,000","78.75","-"
"09-Mar-2017","JMFINANCIL","JM Financial Limited","OM KEDAR INVESTMENTS","SELL","23,00,000","78.75","-"
"14-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","AASIA CORPORATION LLP","SELL","7,50,000","1360.00","-"
"14-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","AASIA EXPORTS","BUY","7,50,000","1360.00","-"
"15-Mar-2017","GOKUL","Gokul Refoils and Solvent","ELEGANT CAPITALS PRIVATE LIMITED","SELL","26,64,445","29.50","-"
"15-Mar-2017","GOKUL","Gokul Refoils and Solvent","RATHI GLOBAL FINANCE PVT.LTD","BUY","26,64,445","29.50","-"
"15-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","AASIA CORPORATION LLP","SELL","7,50,000","1350.00","-"
"15-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","AASIA EXPORTS","BUY","7,50,000","1350.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","ANKIT PODDAR","BUY","2,24,901","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","ANURAG PODDAR","BUY","2,24,900","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","ASHA DEVI PODDAR","BUY","2,82,750","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","AVNISH PODDAR","BUY","2,24,899","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","DPP ENTERPRISES LLP","SELL","11,31,002","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","GAURAV PODDAR","BUY","2,24,900","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","GPP ENTERPRISES LLP","SELL","22,23,762","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","HSP ENTERPRISES LLP","SELL","8,99,600","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","PAWAN KUMAR PODDAR","BUY","57,853","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","PKP ENTERPRISES LLP","BUY","22,23,762","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","RAMESH KUMAR PODDAR","BUY","2,24,900","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","SANGEETA PODDAR","BUY","57,849","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","SHRIKISHAN PODDAR","BUY","2,24,900","1680.00","-"
"15-Mar-2017","SIYSIL","Siyaram Silk Mills Ltd","VIBHA PODDAR","BUY","2,82,750","1680.00","-"
"16-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","AASIA CORPORATION LLP","SELL","3,00,000","1359.00","-"
"16-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","AASIA EXPORTS","BUY","3,00,000","1359.00","-"
"17-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CHHATTISGARH INVESTMENTS LIMITED","BUY","3,30,000","2130.00","-"
"17-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CSP INVESTMENTS","SELL","3,30,000","2130.00","-"
"17-Mar-2017","GINNIFILA","Ginni Filaments Ltd","JAIPURIA SHISHIR","SELL","30,00,000","34.15","-"
"17-Mar-2017","GINNIFILA","Ginni Filaments Ltd","LIMITED RAGHUKUL TRADING PRIVATE","BUY","30,00,000","34.15","-"
"20-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CHHATTISGARH INVESTMENTS LIMITED","BUY","3,30,000","2115.00","-"
"20-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CSP INVESTMENTS","SELL","3,30,000","2115.00","-"
"21-Mar-2017","AUROPHARMA","Aurobindo Pharma Ltd.","GOVINDARAJAN  NARAYANAN","SELL","5,30,000","699.00","-"
"21-Mar-2017","AUROPHARMA","Aurobindo Pharma Ltd.","HEMA  GOVINDARAJAN","BUY","5,30,000","699.00","-"
"21-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","AASIA CORPORATION LLP","SELL","6,85,000","1380.00","-"
"21-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","HINDUJA FINANCE PRIVATE LIMITED","BUY","6,85,000","1380.00","-"
"21-Mar-2017","LTI","L&amp;T Infotech Limited","AUBURN LIMITED","BUY","17,24,854","698.00","-"
"21-Mar-2017","LTI","L&amp;T Infotech Limited","KOTAK MAHINDRA (INTERNATIONAL) LIMITED","SELL","17,24,854","698.00","-"
"22-Mar-2017","APOLLOTYRE","Apollo Tyres Ltd.","MOTLAY FINANCE PRIVATE LIMITED","BUY","29,19,540","202.27","-"
"22-Mar-2017","APOLLOTYRE","Apollo Tyres Ltd.","ONKAR SINGH KANWAR","SELL","29,19,540","202.27","-"
"22-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CHHATTISGARH INVESTMENTS LIMITED","BUY","4,70,000","2100.00","-"
"22-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CSP INVESTMENTS","SELL","4,70,000","2100.00","-"
"22-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","AASIA CORPORATION LLP","SELL","3,00,000","1378.00","-"
"22-Mar-2017","INDUSINDBK","IndusInd Bank Ltd.","IN ENTERTAINMENT INDIA LIMITED","BUY","3,00,000","1378.00","-"
"22-Mar-2017","UFLEX","UFLEX Limited","ASHOK KUMAR CHATURVEDI HUF","BUY","8,60,000","286.00","-"
"22-Mar-2017","UFLEX","UFLEX Limited","CHATURVEDI ASHOK KUMAR","SELL","4,30,000","286.00","-"
"22-Mar-2017","UFLEX","UFLEX Limited","CHATURVEDI RASHMI","SELL","4,30,000","286.00","-"
"23-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CHHATTISGARH INVESTMENTS LIMITED","BUY","4,70,000","2116.00","-"
"23-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CSP INVESTMENTS","SELL","4,70,000","2116.00","-"
"23-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","ANAND MAHINDRA FAMILY TRUST","BUY","7,40,590","860.00","-"
"23-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","ANURADHA MAHINDRA FAMILY TRUST","BUY","15,84,990","860.00","-"
"23-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","MAHINDRA FAMILY TRUST I","SELL","7,40,590","860.00","-"
"23-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","MAHINDRA FAMILY TRUST II","SELL","15,84,990","860.00","-"
"23-Mar-2017","NAGAFERT","Nagarjun Fert and Che Ltd","LIMITED ZUARI AGRO CHEMICALS","BUY","322,67,741","16.10","-"
"23-Mar-2017","NAGAFERT","Nagarjun Fert and Che Ltd","ZUARI GLOBAL LIMITED","SELL","322,67,741","16.10","-"
"23-Mar-2017","RAYMOND","Raymond Ltd.","AESS &amp; SONS","SELL","5,57,368","660.00","-"
"23-Mar-2017","RAYMOND","Raymond Ltd.","UJJWALA AKSHAYPAT SINGHANIA","BUY","5,57,368","660.00","-"
"23-Mar-2017","STAR","Strides Shasun Limited","BAHL RAJIV","BUY","4,05,000","1153.00","-"
"23-Mar-2017","STAR","Strides Shasun Limited","LEELA  VIMALKUMAR","SELL","2,00,000","1153.00","-"
"23-Mar-2017","STAR","Strides Shasun Limited","MONISHA  NITIN","BUY","5,00,000","1153.00","-"
"23-Mar-2017","STAR","Strides Shasun Limited","NITINKUMAR  VIMALKUMAR","SELL","2,00,000","1153.00","-"
"23-Mar-2017","STAR","Strides Shasun Limited","RUPALI  GOECHA","BUY","5,00,000","1153.00","-"
"23-Mar-2017","STAR","Strides Shasun Limited","SHASUN LEASING AND FINANCE PVT LTD","SELL","4,05,000","1153.00","-"
"23-Mar-2017","STAR","Strides Shasun Limited","VIMAL KUMAR SRISRIMAL","SELL","4,00,000","1153.00","-"
"23-Mar-2017","STAR","Strides Shasun Limited","VIMALKUMAR  JATIN","SELL","2,00,000","1153.00","-"
"24-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CHHATTISGARH INVESTMENTS LIMITED","BUY","2,00,000","2118.00","-"
"24-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CSP INVESTMENTS","SELL","2,00,000","2118.00","-"
"24-Mar-2017","GOKUL","Gokul Refoils and Solvent","PRAKHAR ADVISORS  &amp; TRADERS PRIVATE LIMITED","SELL","6,00,000","27.20","-"
"24-Mar-2017","GOKUL","Gokul Refoils and Solvent","RATHI GLOBAL FINANCE PVT.LTD","BUY","6,00,000","27.20","-"
"24-Mar-2017","HEROMOTOCO","Hero MotoCorp Limited","BAHADUR CHAND INVESTMENTS PVT LTD","BUY","88,78,000","3375.00","-"
"24-Mar-2017","HEROMOTOCO","Hero MotoCorp Limited","BRIJ MOHAN LAL OM PARKASH","SELL","88,78,000","3375.00","-"
"24-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","ANAND MAHINDRA FAMILY TRUST","SELL","7,40,590","860.00","-"
"24-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","ANURADHA MAHINDRA FAMILY TRUST","SELL","15,84,990","860.00","-"
"24-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","MAHINDRA FAMILY TRUST I","BUY","7,40,590","860.00","-"
"24-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","MAHINDRA FAMILY TRUST II","BUY","15,84,990","860.00","-"
"24-Mar-2017","MEGH","Meghmani Organics Limited","ASHISH N SOPARKAR","SELL","13,42,500","38.00","-"
"24-Mar-2017","MEGH","Meghmani Organics Limited","KAUSHAL A SOPARKAR","BUY","13,42,500","38.00","-"
"24-Mar-2017","MIRCELECTR","Mirc Electronics Ltd.","GULU LALCHAND MIRCHANDANI","BUY","244,11,988","12.80","-"
"24-Mar-2017","MIRCELECTR","Mirc Electronics Ltd.","KAVAL GULU MIRCHANDANI","SELL","122,10,599","12.80","-"
"24-Mar-2017","MIRCELECTR","Mirc Electronics Ltd.","SASHA GULU MIRCHANDANI","SELL","122,01,389","12.80","-"
"24-Mar-2017","SANGAMIND","Sangam (India) Ltd.","SONI ANURAG","BUY","16,06,000","260.00","-"
"24-Mar-2017","SANGAMIND","Sangam (India) Ltd.","SONI BADARI LAL RAMPAL","SELL","16,06,000","260.00","-"
"24-Mar-2017","SHK","S H Kelkar and Co. Ltd.","AADITI K VAZE","SELL","12,00,000","310.00","-"
"24-Mar-2017","SHK","S H Kelkar and Co. Ltd.","KEDAR RAMESH VAZE","BUY","12,00,000","310.00","-"
"27-Mar-2017","AARTIIND","Aarti Industries Ltd.","CHANDRAKANT VALLABHAJI GOGRI","BUY","51,39,602","780.00","-"
"27-Mar-2017","AARTIIND","Aarti Industries Ltd.","HETAL GOGRI GALA","SELL","25,13,409","780.00","-"
"27-Mar-2017","AARTIIND","Aarti Industries Ltd.","JAYA CHANDRAKANT GOGRI","SELL","12,33,014","780.00","-"
"27-Mar-2017","AARTIIND","Aarti Industries Ltd.","MANISHA RASHESH GOGRI","SELL","4,42,120","780.00","-"
"27-Mar-2017","AARTIIND","Aarti Industries Ltd.","RASHESH CHANDRAKANT GOGRI","SELL","9,51,059","780.00","-"
"27-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CHHATTISGARH INVESTMENTS LIMITED","BUY","4,00,000","2105.00","-"
"27-Mar-2017","CANFINHOME","Can Fin Homes Ltd","CSP INVESTMENTS","SELL","4,00,000","2105.00","-"
"27-Mar-2017","EMAMILTD","Emami Limited","AVISHI SUREKA","BUY","4,00,000","1030.00","-"
"27-Mar-2017","EMAMILTD","Emami Limited","JYOTI AGARWAL","SELL","71,000","1030.00","-"
"27-Mar-2017","EMAMILTD","Emami Limited","PRITI SUREKA","SELL","14,00,000","1030.00","-"
"27-Mar-2017","EMAMILTD","Emami Limited","RADHE SHYAM GOENKA","BUY","2,39,000","1030.00","-"
"27-Mar-2017","EMAMILTD","Emami Limited","ROHIN RAJ SUREKA","BUY","10,00,000","1030.00","-"
"27-Mar-2017","EMAMILTD","Emami Limited","SHOBHANA AGARWAL","SELL","90,000","1030.00","-"
"27-Mar-2017","EMAMILTD","Emami Limited","SMRITI AGARWAL","SELL","78,000","1030.00","-"
"27-Mar-2017","ENERGYDEV","Energy Development Compan","AMAR SINGH","BUY","40,00,000","35.00","-"
"27-Mar-2017","ENERGYDEV","Energy Development Compan","PANKAJA KUMARI SINGH","BUY","15,00,000","35.00","-"
"27-Mar-2017","ENERGYDEV","Energy Development Compan","STERLITE MERCHANTS LLP","SELL","55,00,000","35.00","-"
"27-Mar-2017","HEROMOTOCO","Hero MotoCorp Limited","BAHADUR CHAND INVESTMENTS PVT LTD","BUY","88,78,000","3375.00","-"
"27-Mar-2017","HEROMOTOCO","Hero MotoCorp Limited","BRIJ MOHAN LAL OM PARKASH","SELL","88,78,000","3375.00","-"
"27-Mar-2017","HINDUJAVEN","Hinduja Ventures Limited","AASIA CORPORATION LLP","BUY","3,00,000","505.00","-"
"27-Mar-2017","HINDUJAVEN","Hinduja Ventures Limited","AASIA EXPORTS","SELL","3,00,000","505.00","-"
"27-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","ANAND MAHINDRA FAMILY TRUST","BUY","7,40,590","867.00","-"
"27-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","ANURADHA MAHINDRA FAMILY TRUST","BUY","15,84,990","867.00","-"
"27-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","MAHINDRA FAMILY TRUST I","SELL","7,40,590","867.00","-"
"27-Mar-2017","KOTAKBANK","Kotak Mahindra Bank Limit","MAHINDRA FAMILY TRUST II","SELL","15,84,990","867.00","-"
"27-Mar-2017","MEP","MEP Infra. Developers Ltd","A J TOLLS PRIVATE LIMITED","BUY","175,00,000","51.00","-"
"27-Mar-2017","MEP","MEP Infra. Developers Ltd","ANUYA JAYANT MHAISKAR","BUY","28,50,000","51.00","-"
"27-Mar-2017","MEP","MEP Infra. Developers Ltd","DATTATRAY PANDURANG MHAISKAR","SELL","141,48,591","51.00","-"
"27-Mar-2017","MEP","MEP Infra. Developers Ltd","IDEAL TOLL AND INFRASTRUCTURE PVT LTD","SELL","175,00,000","51.00","-"
"27-Mar-2017","MEP","MEP Infra. Developers Ltd","JAYANT DATTATRAY MHAISKAR","SELL","28,50,000","51.00","-"
"27-Mar-2017","MEP","MEP Infra. Developers Ltd","SUDHA DATTATRAY MHAISKAR","BUY","141,48,591","51.00","-"
"27-Mar-2017","RELIANCE","Reliance Industries Ltd","BHAGAVATHI TRUST","SELL","6,28,516","1270.25","-"
"27-Mar-2017","RELIANCE","Reliance Industries Ltd","BHAKTI M. MODI TRUST","SELL","50,000","1270.00","-"
"27-Mar-2017","RELIANCE","Reliance Industries Ltd","BHAKTI MANOJ MODI","BUY","8,48,596","1270.06","-"
"27-Mar-2017","RELIANCE","Reliance Industries Ltd","KHUSHBOO M. MODI TRUST","SELL","1,00,000","1269.75","-"
"27-Mar-2017","RELIANCE","Reliance Industries Ltd","KHUSHBOO RAJIV PODDAR","BUY","1,00,000","1269.75","-"
"27-Mar-2017","RELIANCE","Reliance Industries Ltd","MANOJ H. MODI","SELL","1,00,000","1269.25","-"
"27-Mar-2017","RELIANCE","Reliance Industries Ltd","SMITA M. MODI","SELL","70,080","1269.50","-"
"27-Mar-2017","SHK","S H Kelkar and Co. Ltd.","AADITI K VAZE","BUY","12,00,000","305.50","-"
"27-Mar-2017","SHK","S H Kelkar and Co. Ltd.","KEDAR RAMESH VAZE","SELL","12,00,000","305.50","-"
"28-Mar-2017","APOLLOTYRE","Apollo Tyres Ltd.","MOTLAY FINANCE PRIVATE LIMITED","BUY","11,87,241","210.50","-"
"28-Mar-2017","APOLLOTYRE","Apollo Tyres Ltd.","ONKAR SINGH KANWAR","SELL","11,87,241","210.50","-"
"28-Mar-2017","AUROPHARMA","Aurobindo Pharma Ltd.","GOVINDARAJAN  NARAYANAN","SELL","2,00,000","682.00","-"
"28-Mar-2017","AUROPHARMA","Aurobindo Pharma Ltd.","HEMA  GOVINDARAJAN","BUY","2,00,000","682.00","-"
"28-Mar-2017","BAJAJCORP","Bajaj Corp Limited","BAJAJ RESOURCES LIMITED","BUY","104,00,000","374.68","-"
"28-Mar-2017","BAJAJCORP","Bajaj Corp Limited","KNB ENTERPRISES LLP","SELL","73,50,000","374.75","-"
"28-Mar-2017","BAJAJCORP","Bajaj Corp Limited","SKB ROOP COMMERCIAL LLP","SELL","30,50,000","374.50","-"
"28-Mar-2017","BANARISUG","Bannari Amman Sugars ","M J SHAH FAMILY TRUST","BUY","1,79,943","1980.00","-"
"28-Mar-2017","BANARISUG","Bannari Amman Sugars ","SHAH MAYANK JASHWANTLAL","SELL","1,79,943","1980.00","-"
"28-Mar-2017","CARBORUNIV","Carborundum Univ Ltd","M J SHAH FAMILY TRUST","SELL","4,89,000","287.00","-"
"28-Mar-2017","CARBORUNIV","Carborundum Univ Ltd","SHAH MAYANK JASHWANTLAL","BUY","4,89,000","287.00","-"
"28-Mar-2017","JSWSTEEL","JSW Steel Limited","M J SHAH FAMILY TRUST","BUY","7,70,000","182.00","-"
"28-Mar-2017","JSWSTEEL","JSW Steel Limited","SHAH MAYANK JASHWANTLAL","SELL","7,70,000","182.00","-"
"28-Mar-2017","KARMAENG","Karma Energy Limited","CHETAN DURGADAS MEHRA","SELL","7,16,700","41.60","-"
"28-Mar-2017","KARMAENG","Karma Energy Limited","RADHIKA CHETAN MEHRA","BUY","7,16,700","41.60","-"
"28-Mar-2017","MIRCELECTR","Mirc Electronics Ltd.","TAMARIND FAMILY PRIVATE TRUST","SELL","259,85,750","13.20","-"
"28-Mar-2017","MIRCELECTR","Mirc Electronics Ltd.","VIJAY MANSUKHANI","BUY","259,85,750","13.20","-"
"28-Mar-2017","NAGAROIL","Nagarjuna Oil Refinery","ZUARI GLOBAL LIMITED","SELL","195,13,000","4.55","-"
"28-Mar-2017","NAGAROIL","Nagarjuna Oil Refinery","ZUARI INVESTMENTS LTD.","BUY","195,13,000","4.55","-"
"28-Mar-2017","NILKAMAL","Nilkamal Limited","HITEN VAMANRAI PAREKH","SELL","9,25,966","2010.00","-"
"28-Mar-2017","NILKAMAL","Nilkamal Limited","MANISH. VAMAN PAREKH","BUY","8,29,691","2010.00","-"
"28-Mar-2017","NILKAMAL","Nilkamal Limited","MANJU MANISH PAREKH","BUY","3,80,952","2010.00","-"
"28-Mar-2017","NILKAMAL","Nilkamal Limited","NAYAN SHARAD PAREKH.","BUY","12,39,131","2010.00","-"
"28-Mar-2017","NILKAMAL","Nilkamal Limited","PAREKH SHARAD VRAJLAL","SELL","7,61,904","2010.00","-"
"28-Mar-2017","NILKAMAL","Nilkamal Limited","PURVI NAYAN PAREKH","SELL","3,80,952","2010.00","-"
"28-Mar-2017","NILKAMAL","Nilkamal Limited","VAMANRAI VRAJLAL PAREKH.","SELL","3,80,952","2010.00","-"
"28-Mar-2017","SHILPAMED","Shilpa Medicare Ltd","KANTADEVI INANI","BUY","2,16,666","636.00","-"
"28-Mar-2017","SHILPAMED","Shilpa Medicare Ltd","KANTADEVI INANI","SELL","2,16,666","636.00","-"
"28-Mar-2017","SHILPAMED","Shilpa Medicare Ltd","OMPRAKASH INANI","BUY","1,36,792","636.00","-"
"28-Mar-2017","SHILPAMED","Shilpa Medicare Ltd","OMPRAKASH INANI","SELL","1,36,792","636.00","-"
"28-Mar-2017","SHILPAMED","Shilpa Medicare Ltd","TRIVENI INANI","BUY","79,874","636.00","-"
"28-Mar-2017","SHILPAMED","Shilpa Medicare Ltd","TRIVENI INANI","SELL","79,874","636.00","-"
"28-Mar-2017","TORNTPHARM","Torrent Pharma Ltd.","MEHTA SUDHIR UTTAMLAL","SELL","58,85,276","1401.00","-"
"28-Mar-2017","TORNTPHARM","Torrent Pharma Ltd.","TORRENT PRIVATE LIMITED","BUY","58,85,276","1401.00","-"
"28-Mar-2017","TUBEINVEST","Tube Investments Ltd","M J SHAH FAMILY TRUST","SELL","8,90,000","605.00","-"
"28-Mar-2017","TUBEINVEST","Tube Investments Ltd","SHAH MAYANK JASHWANTLAL","BUY","8,90,000","605.00","-"
"28-Mar-2017","UFLEX","UFLEX Limited","ASHOK KUMAR CHATURVEDI HUF","BUY","8,18,000","271.00","-"
"28-Mar-2017","UFLEX","UFLEX Limited","CHATURVEDI ASHOK KUMAR","SELL","3,32,000","271.00","-"
"28-Mar-2017","UFLEX","UFLEX Limited","CHATURVEDI RASHMI","SELL","4,86,000","271.00","-"
"28-Mar-2017","VESUVIUS","Vesuvius India Ltd","M J SHAH FAMILY TRUST","BUY","54,949","1212.00","-"
"28-Mar-2017","VESUVIUS","Vesuvius India Ltd","SHAH MAYANK JASHWANTLAL","SELL","54,949","1212.00","-"
"29-Mar-2017","AARTIIND","Aarti Industries Ltd.","CHANDRAKANT VALLABHAJI GOGRI","BUY","1,50,000","761.00","-"
"29-Mar-2017","AARTIIND","Aarti Industries Ltd.","JAYA CHANDRAKANT GOGRI","SELL","1,50,000","761.00","-"
"29-Mar-2017","APOLLOTYRE","Apollo Tyres Ltd.","AMIT DYECHEM PRIVATE LIMITED","BUY","15,60,595","203.00","-"
"29-Mar-2017","APOLLOTYRE","Apollo Tyres Ltd.","APOLLO INTERNATIONAL LIMITED","SELL","15,60,595","203.00","-"
"29-Mar-2017","BAJAJCORP","Bajaj Corp Limited","BAJAJ RESOURCES LIMITED","BUY","217,06,250","375.00","-"
