"Date","Symbol","Security Name","Client Name","Buy / Sell","Quantity Traded ","Trade Price / Wght. Avg. Price","Remarks"
"04-Jan-2013","IFCI","IFCI Ltd.","ADROIT SHARE &amp; STOCK BROKER PVT. LTD.","SELL","96,37,426","36.49","-"
"04-Jan-2013","JIKIND","JIK Industries Limited","SHRI HARI TRUST","SELL","5,00,000","2.15","-"
"04-Jan-2013","JIKIND","JIK Industries Limited","SUPARSHVANATH STK &amp; SER P. LTD","BUY","3,00,000","2.15","-"
"04-Jan-2013","RENUKA","Shree Renuka Sugars Limit","MERRILL LYNCH CAPITAL MARKET ESPANA SA SV","BUY","36,18,000","32.77","-"
"04-Jan-2013","RIIL","Reliance Indl Infra Ltd","AXIS EQUITIES PRIVATE LIMITED","BUY","95,348","498.66","-"
"04-Jan-2013","RIIL","Reliance Indl Infra Ltd","AXIS EQUITIES PRIVATE LIMITED","SELL","95,348","499.10","-"
"04-Jan-2013","SANGHVIMOV","Sanghvi Movers Ltd.","HDFC M F A/C HDFC PRUDENCE FUND","BUY","2,58,600","98.00","-"
"04-Jan-2013","THINKSOFT","Thinksoft Global Ser Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","59,040","95.74","-"
"04-Jan-2013","THINKSOFT","Thinksoft Global Ser Ltd","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","59,040","96.13","-"
"04-Jan-2013","ZYLOG","Zylog Systems Limited","SHREE VISHWAMURTE TRADINVEST PVT.LTD.","BUY","2,15,532","64.95","-"
"04-Jan-2013","ZYLOG","Zylog Systems Limited","SHREE VISHWAMURTE TRADINVEST PVT.LTD.","SELL","2,15,532","64.81","-"
"07-Jan-2013","20MICRONS","20 Microns Limited","TOGADIYA HARESHBHAI MADHABHAI","BUY","75,411","149.93","-"
"07-Jan-2013","20MICRONS","20 Microns Limited","TOGADIYA HARESHBHAI MADHABHAI","SELL","75,411","152.72","-"
"07-Jan-2013","CINEMAXIN","Cinemax India Limited","NINA SUNIL DALAL","BUY","4,64,300","200.58","-"
"07-Jan-2013","CINEMAXIN","Cinemax India Limited","RAJASTHAN GLOBAL SECURITIES LTD","BUY","2,112","199.25","-"
"07-Jan-2013","CINEMAXIN","Cinemax India Limited","RAJASTHAN GLOBAL SECURITIES LTD","SELL","2,04,616","200.70","-"
"07-Jan-2013","CINEMAXIN","Cinemax India Limited","RAJASTHAN GLOBAL SECURITIES LTD","SELL","2,49,464","200.70","-"
"07-Jan-2013","CINEMAXIN","Cinemax India Limited","SUNIL BHAGWATLAL DALAL","BUY","1,50,000","200.69","-"
"07-Jan-2013","HINDMOTORS","Hindustan Motors Limited","AJAY ASSET MANAGEMENT PRIVATE LIMITED","BUY","11,28,253","12.00","-"
"07-Jan-2013","HINDMOTORS","Hindustan Motors Limited","AJAY ASSET MANAGEMENT PRIVATE LIMITED","SELL","10,28,247","11.99","-"
"07-Jan-2013","JIKIND","JIK Industries Limited","SHRI HARI TRUST","SELL","3,70,000","2.10","-"
"07-Jan-2013","LML","LML Ltd.","BRIGHT STAR EQUITIES PRIVATE LTD","BUY","5,88,397","8.55","-"
"07-Jan-2013","NCLIND","NCL Industries Limited","PASHA FINANCE PVT  LTD","BUY","8,62,199","36.25","-"
"07-Jan-2013","NCLIND","NCL Industries Limited","PRASHANT JAYANTILAL PATEL","SELL","8,63,000","36.25","-"
"07-Jan-2013","SUZLON","Suzlon Energy Limited","TRANSGLOBAL SECURITIES LTD.","BUY","91,20,029","18.87","-"
"07-Jan-2013","SUZLON","Suzlon Energy Limited","TRANSGLOBAL SECURITIES LTD.","SELL","91,20,029","18.88","-"
"08-Jan-2013","AFTEK","Aftek Limited","SHREE VISHWAMURTE TRADINVEST PVT.LTD.","BUY","8,25,772","9.81","-"
"08-Jan-2013","AFTEK","Aftek Limited","SHREE VISHWAMURTE TRADINVEST PVT.LTD.","SELL","8,31,623","10.31","-"
"08-Jan-2013","AMAR","Amar Remedies Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","1,64,700","46.19","-"
"08-Jan-2013","AMAR","Amar Remedies Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","1,64,700","46.48","-"
"08-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","SRU SECURITIES LTD","BUY","2,81,739","10.97","-"
"08-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","SRU SECURITIES LTD","SELL","2,81,739","11.09","-"
"08-Jan-2013","INDOTHAI","Indo Thai Sec Ltd","PATEL SANJAY RAVJIBHAI","BUY","1,53,474","15.60","-"
"08-Jan-2013","INDOTHAI","Indo Thai Sec Ltd","PATEL SANJAY RAVJIBHAI","SELL","56,260","15.70","-"
"08-Jan-2013","JKIL","J.Kumar Infraprojects Lim","J.KUMAR MINERALS  &amp; MINES (I) PVT  LTD","BUY","1,88,477","234.10","-"
"08-Jan-2013","JMTAUTOLTD","JMT Auto Limited","FE SECURITIES PVT. LTD.","SELL","2,75,319","53.40","-"
"08-Jan-2013","JMTAUTOLTD","JMT Auto Limited","PERFECT HOMFIN PVT LTD","BUY","3,344","55.25","-"
"08-Jan-2013","JMTAUTOLTD","JMT Auto Limited","PERFECT HOMFIN PVT LTD","SELL","1,36,454","48.01","-"
"08-Jan-2013","LYKALABS","Lyka Labs Ltd","GREYHOUND LEASING AND FINANCE PVT LTD","BUY","1,77,014","12.07","-"
"08-Jan-2013","LYKALABS","Lyka Labs Ltd","KSM SECURITIES AND FINANCE PVT LTD","SELL","1,79,794","12.07","-"
"08-Jan-2013","MASTEK","Mastek Ltd","ANAGHA ADVISORS LLP","SELL","2,00,000","148.00","-"
"08-Jan-2013","MASTEK","Mastek Ltd","MASTEK LTD","BUY","3,33,209","147.96","-"
"08-Jan-2013","MTEDUCARE","MT Educare Ltd","LEENA INVESTMENTS CONSULTANCY LLP","BUY","2,50,250","141.73","-"
"08-Jan-2013","MTEDUCARE","MT Educare Ltd","LEENA INVESTMENTS CONSULTANCY LLP","SELL","2,50,250","138.67","-"
"09-Jan-2013","ARSHIYA","Arshiya International Ltd","TRUPTI SHARAD SHAH","BUY","4,40,000","112.48","-"
"09-Jan-2013","CMAHENDRA","C.Mahendra Exports Ltd","ACG PAM PHARMA TECHNOLOGIES PRIVATE LIMITED","SELL","3,69,765","72.02","-"
"09-Jan-2013","FIEMIND","Fiem Industries Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","1,04,373","212.93","-"
"09-Jan-2013","FIEMIND","Fiem Industries Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","1,04,330","212.44","-"
"09-Jan-2013","FIEMIND","Fiem Industries Limited","HEENA  VORA","BUY","1,34,543","210.44","-"
"09-Jan-2013","FIEMIND","Fiem Industries Limited","HEENA  VORA","SELL","1,34,543","213.29","-"
"09-Jan-2013","GVKPIL","GVK Power &amp; Infrastructur","SUNTECK WEALTHMAX CAPITAL PRIVATE LIMITED","BUY","103,49,303","15.31","-"
"09-Jan-2013","GVKPIL","GVK Power &amp; Infrastructur","SUNTECK WEALTHMAX CAPITAL PRIVATE LIMITED","SELL","101,63,945","15.30","-"
"09-Jan-2013","HORIZONINF","Horizon Infrastr. Ltd.","MANISH INFRASTRUCTURE PRIVATE LIMITED","SELL","1,10,300","219.72","-"
"09-Jan-2013","INDOTHAI","Indo Thai Sec Ltd","PATEL SANJAY RAVJIBHAI","BUY","3,09,759","16.44","-"
"09-Jan-2013","INDOTHAI","Indo Thai Sec Ltd","PATEL SANJAY RAVJIBHAI","SELL","4,39,738","16.40","-"
"09-Jan-2013","SKUMARSYNF","S. Kumars Nationwide Ltd","ADROIT FINANCIAL SERVICES PRIVATE LIMITED","BUY","23,02,222","15.31","-"
"09-Jan-2013","SKUMARSYNF","S. Kumars Nationwide Ltd","ADROIT FINANCIAL SERVICES PRIVATE LIMITED","SELL","22,87,222","15.31","-"
"09-Jan-2013","SKUMARSYNF","S. Kumars Nationwide Ltd","SHREE VISHWAMURTE TRADINVEST PVT.LTD.","BUY","17,76,686","15.59","-"
"09-Jan-2013","SKUMARSYNF","S. Kumars Nationwide Ltd","SHREE VISHWAMURTE TRADINVEST PVT.LTD.","SELL","17,76,686","15.52","-"
"09-Jan-2013","SUZLON","Suzlon Energy Limited","AMBIT SECURITIES BROKING PVT. LTD.","BUY","89,58,183","19.61","-"
"09-Jan-2013","SUZLON","Suzlon Energy Limited","AMBIT SECURITIES BROKING PVT. LTD.","SELL","89,58,183","19.62","-"
"09-Jan-2013","SUZLON","Suzlon Energy Limited","TRANSGLOBAL SECURITIES LTD.","BUY","142,05,327","19.47","-"
"09-Jan-2013","SUZLON","Suzlon Energy Limited","TRANSGLOBAL SECURITIES LTD.","SELL","142,05,327","19.47","-"
"10-Jan-2013","ALPSINDUS","Alps Industries Ltd.","SUNSTAR SHARE BROKERS PRIVATE LTD","SELL","2,57,775","1.85","-"
"10-Jan-2013","ARSHIYA","Arshiya International Ltd","SWISS FINANCE CORPORATION (MAURITIUS) LIMITED","SELL","3,89,645","77.90","-"
"10-Jan-2013","CARERATING","CARE Limited","ADITYA BIRLA PRIVATE EQUITY TRUST","SELL","1,67,099","935.07","-"
"10-Jan-2013","CHEMFALKAL","Chemfab Alkalis Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","60,565","100.50","-"
"10-Jan-2013","CHEMFALKAL","Chemfab Alkalis Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","60,565","100.88","-"
"10-Jan-2013","INNOIND","Innoventive Ind Ltd","IDFC MF- SMALL &amp; MIDCAP EQUITY","BUY","15,42,649","135.00","-"
"10-Jan-2013","INNOIND","Innoventive Ind Ltd","UMESH DHONDIRAM SHINDE","BUY","68,700","128.34","-"
"10-Jan-2013","INNOIND","Innoventive Ind Ltd","UMESH DHONDIRAM SHINDE","SELL","3,11,481","135.00","-"
"10-Jan-2013","SINTEX","Sintex Industries Ltd.","GRANTHAM GMO EMERGING MARK","SELL","15,04,451","69.25","-"
"10-Jan-2013","SKUMARSYNF","S. Kumars Nationwide Ltd","ADROIT FINANCIAL SERVICES PRIVATE LIMITED","BUY","16,58,076","15.13","-"
"10-Jan-2013","SKUMARSYNF","S. Kumars Nationwide Ltd","ADROIT FINANCIAL SERVICES PRIVATE LIMITED","SELL","16,73,076","15.13","-"
"10-Jan-2013","SUZLON","Suzlon Energy Limited","ADROIT SHARE &amp; STOCK BROKER PVT. LTD.","BUY","89,34,242","20.53","-"
"10-Jan-2013","SUZLON","Suzlon Energy Limited","ADROIT SHARE &amp; STOCK BROKER PVT. LTD.","SELL","89,34,242","20.53","-"
"10-Jan-2013","SUZLON","Suzlon Energy Limited","AMBIT SECURITIES BROKING PVT. LTD.","BUY","105,18,478","20.48","-"
"10-Jan-2013","SUZLON","Suzlon Energy Limited","AMBIT SECURITIES BROKING PVT. LTD.","SELL","105,18,478","20.52","-"
"10-Jan-2013","SUZLON","Suzlon Energy Limited","TRANSGLOBAL SECURITIES LTD.","BUY","119,22,003","20.46","-"
"10-Jan-2013","SUZLON","Suzlon Energy Limited","TRANSGLOBAL SECURITIES LTD.","SELL","119,35,003","20.46","-"
"10-Jan-2013","SYNCOM","Syncom Healthcare Ltd","SMITA SUNILKUMAR SHAH","BUY","6,90,618","27.59","-"
"10-Jan-2013","SYNCOM","Syncom Healthcare Ltd","SMITA SUNILKUMAR SHAH","SELL","6,90,618","27.68","-"
"11-Jan-2013","BSLIMITED","BS LIMITED","REEMA AGRAWAL","BUY","1,50,000","245.44","-"
"11-Jan-2013","CHEMFALKAL","Chemfab Alkalis Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","BUY","85,754","103.67","-"
"11-Jan-2013","CHEMFALKAL","Chemfab Alkalis Limited","CROSSEAS CAPITAL SERVICES PVT. LTD.","SELL","85,805","104.12","-"
"11-Jan-2013","CHEMFALKAL","Chemfab Alkalis Limited","SUJJUOOR JAGANATHARAJA SUREKA","BUY","50,000","104.53","-"
"11-Jan-2013","CIMMCO","Cimmco Limited","RSM INVESTMENTS","BUY","1,97,389","42.65","-"
"11-Jan-2013","KIRIINDUS","Kiri Industries Limited","IFCI LTD.","SELL","3,22,000","12.78","-"
"11-Jan-2013","MANGLMCEM","Mangalam Cement Ltd","SPV TRADERS","BUY","1,94,545","168.79","-"
"11-Jan-2013","NCOPPER","Nissan Copper Limited","ALBULA INVESTMENT FUND LTD","SELL","5,12,298","5.50","-"
"11-Jan-2013","NCOPPER","Nissan Copper Limited","PURAN CHAND CHOUDHARY","BUY","5,15,298","5.50","-"
"11-Jan-2013","NCOPPER","Nissan Copper Limited","PURAN CHAND CHOUDHARY","SELL","10,000","5.53","-"
"11-Jan-2013","ROLTA","Rolta India Ltd.","ROLTA SHARES &amp; STOCKS PVT. LTD.","BUY","9,00,000","66.64","-"
"11-Jan-2013","RSSOFTWARE","R. S. Software (I) Ltd.","R S SOFTWARE EMPLOYEE WELFARE TRUST","BUY","75,339","177.63","-"
"11-Jan-2013","SUDAR","Sudar Industries Limited","ATUL-GOEL","BUY","1,35,000","166.50","-"
"11-Jan-2013","VETO","Veto Switchgear Cable Ltd","KEYNOTE CAPITALS LTD.","BUY","6,000","50.40","-"
"11-Jan-2013","VETO","Veto Switchgear Cable Ltd","KEYNOTE CAPITALS LTD.","SELL","99,000","50.50","-"
"11-Jan-2013","VETO","Veto Switchgear Cable Ltd","THAKUR NIHALCHAND TOLANI","BUY","99,000","50.50","-"
"14-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","SHOBHANA NARENDRAKUMAR SHAH","BUY","3,87,121","11.31","-"
"14-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","SHOBHANA NARENDRAKUMAR SHAH","SELL","3,87,121","11.04","-"
"14-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","SRU SECURITIES LTD","BUY","2,68,335","11.39","-"
"14-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","SRU SECURITIES LTD","SELL","2,65,725","11.52","-"
"14-Jan-2013","KANORICHEM","Kanoria Chem &amp; Ind Ltd","KANORIA CHEMICALS AND INDUSTRIES LIMITED","BUY","3,66,008","39.50","-"
"14-Jan-2013","KANORICHEM","Kanoria Chem &amp; Ind Ltd","MEGA RESOURCES LIMITED","SELL","3,31,841","39.50","-"
"14-Jan-2013","SYNCOM","Syncom Healthcare Ltd","DURGESH LALJI CHHEDA","BUY","2,00,000","27.00","-"
"14-Jan-2013","SYNCOM","Syncom Healthcare Ltd","DURGESH LALJI CHHEDA","SELL","2,00,000","27.28","-"
"14-Jan-2013","WANBURY","Wanbury Limited","GAJANAN ENTERPRISES","BUY","77,199","32.64","-"
"14-Jan-2013","WANBURY","Wanbury Limited","GAJANAN ENTERPRISES","SELL","77,291","33.00","-"
"15-Jan-2013","AURIONPRO","Aurionpro Solutions Limit","ARTISTIC FINANCE PRIVATE LIMITED","BUY","1,00,000","110.00","-"
"15-Jan-2013","AURIONPRO","Aurionpro Solutions Limit","SAMIR NARESH SHAH","SELL","1,00,000","110.00","-"
"15-Jan-2013","VETO","Veto Switchgear Cable Ltd","INDIA MAX INVESTMENT FUND LTD","SELL","1,41,000","51.05","-"
"16-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","ARGANYA TRADING PRIVATE LIMITED","BUY","2,86,346","12.15","-"
"16-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","GAUTAM MOHAN DESHPANDE","SELL","3,00,000","12.15","-"
"16-Jan-2013","HDIL","Housing Development and I","GOLDMAN SACHS INVESTMENTS MAURITIUS  I LTD","BUY","22,02,018","120.73","-"
"16-Jan-2013","JIKIND","JIK Industries Limited","RAVAL ANKITKUMAR DINESHKUMAR","BUY","13,91,462","2.77","-"
"16-Jan-2013","JIKIND","JIK Industries Limited","RAVAL ANKITKUMAR DINESHKUMAR","SELL","16,85,597","2.70","-"
"16-Jan-2013","JIKIND","JIK Industries Limited","SUNIL CAPITAL CAPITAL &amp; SECURITIES PVT LTD","BUY","7,20,010","2.70","-"
"16-Jan-2013","JIKIND","JIK Industries Limited","SUNIL CAPITAL CAPITAL &amp; SECURITIES PVT LTD","SELL","3,98,801","2.71","-"
"16-Jan-2013","JIKIND","JIK Industries Limited","SUPARSHVANATH STK &amp; SER P. LTD","SELL","3,00,000","2.87","-"
"16-Jan-2013","JIKIND","JIK Industries Limited","SURENDRALAL SHANKARLAL SHAH","BUY","11,00,000","2.70","-"
"16-Jan-2013","JIKIND","JIK Industries Limited","SURENDRALAL SHANKARLAL SHAH","SELL","11,00,000","2.76","-"
"16-Jan-2013","LOGIXMICRO","Logix Microsystems Limite","RELIGARE FINVEST LTD","SELL","1,04,029","17.11","-"
"16-Jan-2013","LOGIXMICRO","Logix Microsystems Limite","Suman Bothra","BUY","86,000","17.15","-"
"16-Jan-2013","LOGIXMICRO","Logix Microsystems Limite","Suman Bothra","SELL","86,000","18.33","-"
"16-Jan-2013","PARAL","Parekh Aluminex Limited","GAJANAN ENTERPRISES","BUY","1,89,856","154.14","-"
"16-Jan-2013","PARAL","Parekh Aluminex Limited","GAJANAN ENTERPRISES","SELL","1,85,492","152.43","-"
"16-Jan-2013","PARAL","Parekh Aluminex Limited","PRABHUDAS LILLADHER FINANCIAL SERVICES PRIVATE LIMITED","SELL","4,18,077","155.24","-"
"16-Jan-2013","PARAL","Parekh Aluminex Limited","SANJAY  MAGANLAL MEHTA","BUY","3,20,000","155.45","-"
"16-Jan-2013","PARAL","Parekh Aluminex Limited","SUNIL BHAGWATLAL DALAL","SELL","1,15,000","154.94","-"
"16-Jan-2013","PARAL","Parekh Aluminex Limited","SUNIL BHAGWATLAL DALAL","SELL","1,24,152","155.45","-"
"16-Jan-2013","SUPER","Super Sales India Limited","Bharat Patel","BUY","2,43,033","304.75","-"
"16-Jan-2013","SUPER","Super Sales India Limited","PASHA FINANCE PVT  LTD","SELL","91,084","304.80","-"
"16-Jan-2013","SUPER","Super Sales India Limited","RAJESH DEVRAJ MEHRA","SELL","1,47,789","304.80","-"
"16-Jan-2013","TTKPRESTIG","TTK Prestige Ltd.","FIDELITY INVESTMENT TRUST FIDELITY EMERGING MARKETS FUND","BUY","65,663","3702.94","-"
"17-Jan-2013","AJANTPHARM","Ajanta Pharma Ltd","RAMJIDAS &amp; SONS","SELL","3,50,000","399.44","-"
"17-Jan-2013","AJANTPHARM","Ajanta Pharma Ltd","RBA FINANCE AND INVEST CO","BUY","3,50,000","399.44","-"
"17-Jan-2013","CERA","Cera Sanitaryware Limited","JWALAMUKHI INVESTMENT HOLDINGS","BUY","3,00,000","445.00","-"
"17-Jan-2013","FCSSOFT","FCS Software Soln. Ltd.","SANDIP LAXMANBHAI BHAMANI","BUY","1,000","0.35","-"
"17-Jan-2013","FCSSOFT","FCS Software Soln. Ltd.","SANDIP LAXMANBHAI BHAMANI","SELL","112,33,073","0.31","-"
"17-Jan-2013","IOLN","IOL Netcom Limited","RELIGARE FINVEST LTD","SELL","2,69,281","3.01","-"
"17-Jan-2013","PARAL","Parekh Aluminex Limited","PRABHUDAS LILLADHER FINANCIAL SERVICES PRIVATE LIMITED","SELL","90,000","162.80","-"
"17-Jan-2013","SUPREMEINF","Supreme Infrastructure In","PIVOTAL SECURITES PVT. LTD.","SELL","1,00,000","225.01","-"
"17-Jan-2013","SUPREMEINF","Supreme Infrastructure In","SUNIDHI SECURITIES &amp; FINANCE LIMITED","BUY","99,275","225.00","-"
"17-Jan-2013","SUPREMEINF","Supreme Infrastructure In","SUNIDHI SECURITIES &amp; FINANCE LIMITED","SELL","14,029","226.22","-"
"17-Jan-2013","VETO","Veto Switchgear Cable Ltd","INDIA MAX INVESTMENT FUND LTD","SELL","2,37,000","52.19","-"
"18-Jan-2013","20MICRONS","20 Microns Limited","AFFLUENCE FINCON SERVICE PRIVATE LIMITED","BUY","1,50,000","152.50","-"
"18-Jan-2013","20MICRONS","20 Microns Limited","AFFLUENCE FINCON SERVICE PRIVATE LIMITED","SELL","1,50,000","154.83","-"
"18-Jan-2013","20MICRONS","20 Microns Limited","RONAK SATISHKUMAR SHAH","BUY","74,733","154.41","-"
"18-Jan-2013","20MICRONS","20 Microns Limited","RONAK SATISHKUMAR SHAH","SELL","96,868","152.94","-"
"18-Jan-2013","20MICRONS","20 Microns Limited","SHAH MUKESHKUMAR BABULAL","BUY","1,00,000","155.00","-"
"18-Jan-2013","20MICRONS","20 Microns Limited","SHAH MUKESHKUMAR BABULAL","SELL","1,00,000","152.50","-"
"18-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","RAKESH ASHOKBHAI PATEL","BUY","3,00,000","13.20","-"
"18-Jan-2013","INDIACEM","The India Cements Limited","TEACHERS RETIREMENT SYSTEM OF TEXAS A/C ARTISAN PARTNERS EME","SELL","21,31,583","85.14","-"
"18-Jan-2013","SPECIALITY","Speciality Rest Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","2,66,000","180.00","-"
"21-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","ARGANYA TRADING PRIVATE LIMITED","BUY","2,25,000","12.26","-"
"21-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","ARGANYA TRADING PRIVATE LIMITED","SELL","6,02,211","11.91","-"
"21-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","BEST BULL CONSULTANTS PRIVATE LIMITED","BUY","4,64,582","11.95","-"
"21-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","BEST BULL CONSULTANTS PRIVATE LIMITED","SELL","4,64,582","12.20","-"
"21-Jan-2013","SAVERA","Savera Industries Ltd","NEW MILLENIUM TECHNOLOGY MANAGEMENT LTD","SELL","33,540","48.00","-"
"21-Jan-2013","SAVERA","Savera Industries Ltd","ZAKI ABBAS NASEER","BUY","50,000","47.89","-"
"22-Jan-2013","BILPOWER","Bilpower  Limited","RUCHITA  SHARMA","SELL","1,09,500","9.87","-"
"22-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","SHOBHANA NARENDRAKUMAR SHAH","BUY","2,44,826","11.43","-"
"22-Jan-2013","DECOLIGHT","Decolight Ceramics Limite","SHOBHANA NARENDRAKUMAR SHAH","SELL","2,44,826","11.32","-"
"22-Jan-2013","HDIL","Housing Development and I","SARANG RAKESH WADHAWAN","SELL","36,79,469","113.97","-"
"22-Jan-2013","LOGIXMICRO","Logix Microsystems Limite","JAROLI VINCOM PVT LTD","SELL","1,48,490","16.12","-"
"22-Jan-2013","PANTALOONR","Pantaloon Retail (India)","GOLDMAN SACHS INVESTMENTS MAURITIUS  I LTD","BUY","28,70,343","263.30","-"
"22-Jan-2013","PANTALOONR","Pantaloon Retail (India)","KOTAK SECURITIES LTD.","BUY","20,000","273.50","-"
"22-Jan-2013","PANTALOONR","Pantaloon Retail (India)","KOTAK SECURITIES LTD.","SELL","14,50,000","264.28","-"
"22-Jan-2013","PANTALOONR","Pantaloon Retail (India)","MORGAN STANLEY ASIA (SINGAPORE) PTE","BUY","26,05,000","262.17","-"
"22-Jan-2013","PANTALOONR","Pantaloon Retail (India)","MORGAN STANLEY ASIA (SINGAPORE) PTE","SELL","3,00,000","265.09","-"
"22-Jan-2013","PRIMESECU","Prime Securities Limited","JAROLI VINCOM PVT LTD","SELL","1,35,000","8.69","-"
"22-Jan-2013","TRIDENT","Trident Limited","MADHURAJ FOUNDATION","BUY","50,53,172","9.00","-"
"22-Jan-2013","TRIDENT","Trident Limited","MAYADEVI TRUST","SELL","38,79,480","9.00","-"
"23-Jan-2013","20MICRONS","20 Microns Limited","TOGADIYA HARESHBHAI MADHABHAI","BUY","90,373","157.35","-"
"23-Jan-2013","20MICRONS","20 Microns Limited","TOGADIYA HARESHBHAI MADHABHAI","SELL","72,949","156.73","-"
"23-Jan-2013","HDIL","Housing Development and I","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","SELL","49,30,592","100.60","-"
"23-Jan-2013","HDIL","Housing Development and I","GENUINE STOCK BROKERS PVT LTD","BUY","68,56,281","100.54","-"
"23-Jan-2013","HDIL","Housing Development and I","GENUINE STOCK BROKERS PVT LTD","SELL","68,56,281","100.56","-"
"23-Jan-2013","HDIL","Housing Development and I","GLOBAL VISION SECURITIES PRIVATE LIMITED","BUY","26,35,038","99.26","-"
"23-Jan-2013","HDIL","Housing Development and I","GLOBAL VISION SECURITIES PRIVATE LIMITED","SELL","26,23,038","99.23","-"
"23-Jan-2013","HDIL","Housing Development and I","WAY2WEALTH ILLUMINATI SECURITIES PVT LTD","BUY","24,07,154","100.01","-"
"23-Jan-2013","HDIL","Housing Development and I","WAY2WEALTH ILLUMINATI SECURITIES PVT LTD","SELL","24,07,154","100.09","-"
"23-Jan-2013","TDPOWERSYS","TD Power Systems Ltd.","FOZIYHA AKIL CONTRACTOR","SELL","3,88,800","225.11","-"
"23-Jan-2013","TULIP","Tulip Telecom Limited","ECL FINANCE LIMITED","SELL","7,75,524","20.35","-"
